  3.0000E-04        1       29  1.2880000E-002 -2.7105054E-020 -4.4000000E-003  2.0157941E-004  6.0001525E-002 -6.1348586E-004  3.3825160E-004  8.1062956E-004 -9.5467633E-004 
  3.0000E-04        1       30  1.2960000E-002 -2.7105054E-020 -4.4000000E-003  2.0157941E-004  6.0466662E-002 -6.1403816E-004  3.3825160E-004  9.6100076E-004 -9.5493406E-004 
  3.0000E-04        1       31  1.3040000E-002  2.7105054E-020 -4.4000000E-003  2.0157941E-004  6.0931798E-002 -6.1459045E-004  3.3825160E-004  1.1113720E-003 -9.5519179E-004 
  3.0000E-04        1       32  1.3120000E-002 -2.7105054E-020 -4.4000000E-003  2.0157941E-004  6.1396935E-002 -6.1514275E-004  3.3825160E-004  1.2617432E-003 -9.5544952E-004 
  3.0000E-04        1       33  1.3200000E-002 -5.4210109E-020 -4.4000000E-003  2.0157941E-004  6.1862072E-002 -6.1569505E-004  3.3825160E-004  1.4121144E-003 -9.5570725E-004 
  3.0000E-04        1       34  1.3280000E-002 -2.7105054E-020 -4.4000000E-003  2.0157941E-004  6.2327209E-002 -6.1624734E-004  3.3825160E-004  1.5624856E-003 -9.5596498E-004 
  3.0000E-04        1       35  1.3360000E-002 -2.7105054E-020 -4.4000000E-003  2.0157941E-004  6.2792345E-002 -6.1679964E-004  3.3825160E-004  1.7128568E-003 -9.5622272E-004 
  3.0000E-04        1       36  1.3440000E-002  0.0000000E+000 -4.4000000E-003  2.0157941E-004  6.3257482E-002 -6.1735193E-004  3.3825160E-004  1.8632280E-003 -9.5648045E-004 
  3.0000E-04        1       37  1.3520000E-002  0.0000000E+000 -4.4000000E-003  2.0157941E-004  6.3722619E-002 -6.1790423E-004  3.3825160E-004  2.0135992E-003 -9.5673818E-004 
  3.0000E-04        1       38  1.3600000E-002 -2.7105054E-020 -4.4000000E-003  2.0157941E-004  6.4187756E-002 -6.1845653E-004  3.3825160E-004  2.1639704E-003 -9.5699591E-004 
  3.0000E-04        1       39  1.2640000E-002  0.0000000E+000 -4.0000000E-003  2.0434089E-004  5.8605263E-002 -6.1182897E-004  3.3954026E-004  3.5775117E-004 -9.5390313E-004 
  3.0000E-04        1       40  1.2720000E-002  0.0000000E+000 -4.0000000E-003  2.0434089E-004  5.9070400E-002 -6.1238127E-004  3.3954026E-004  5.0812237E-004 -9.5416086E-004 
  3.0000E-04        1       41  1.2800000E-002 -5.4210109E-020 -4.0000000E-003  2.0434089E-004  5.9535537E-002 -6.1293357E-004  3.3954026E-004  6.5849357E-004 -9.5441859E-004 
  3.0000E-04        1       42  1.2880000E-002 -1.0842022E-019 -4.0000000E-003  2.0434089E-004  6.0000674E-002 -6.1348586E-004  3.3954026E-004  8.0886477E-004 -9.5467633E-004 
  3.0000E-04        1       43  1.2960000E-002 -1.0842022E-019 -4.0000000E-003  2.0434089E-004  6.0465810E-002 -6.1403816E-004  3.3954026E-004  9.5923597E-004 -9.5493406E-004 
  3.0000E-04        1       44  1.3040000E-002  0.0000000E+000 -4.0000000E-003  2.0434089E-004  6.0930947E-002 -6.1459045E-004  3.3954026E-004  1.1096072E-003 -9.5519179E-004 
  3.0000E-04        1       45  1.3120000E-002  0.0000000E+000 -4.0000000E-003  2.0434089E-004  6.1396084E-002 -6.1514275E-004  3.3954026E-004  1.2599784E-003 -9.5544952E-004 
  3.0000E-04        1       46  1.3200000E-002  0.0000000E+000 -4.0000000E-003  2.0434089E-004  6.1861221E-002 -6.1569505E-004  3.3954026E-004  1.4103496E-003 -9.5570725E-004 
  3.0000E-04        1       47  1.3280000E-002 -5.4210109E-020 -4.0000000E-003  2.0434089E-004  6.2326357E-002 -6.1624734E-004  3.3954026E-004  1.5607208E-003 -9.5596498E-004 
  3.0000E-04        1       48  1.3360000E-002  0.0000000E+000 -4.0000000E-003  2.0434089E-004  6.2791494E-002 -6.1679964E-004  3.3954026E-004  1.7110920E-003 -9.5622272E-004 
  3.0000E-04        1       49  1.2880000E-002  0.0000000E+000 -3.6000000E-003  2.0710237E-004  5.9999822E-002 -6.1348586E-004  3.4082892E-004  8.0709999E-004 -9.5467633E-004 
  3.0000E-04        1       50  1.2960000E-002  0.0000000E+000 -3.6000000E-003  2.0710237E-004  6.0464959E-002 -6.1403816E-004  3.4082892E-004  9.5747119E-004 -9.5493406E-004 
  3.0000E-04        1       51  1.3040000E-002  0.0000000E+000 -3.6000000E-003  2.0710237E-004  6.0930096E-002 -6.1459045E-004  3.4082892E-004  1.1078424E-003 -9.5519179E-004 
  3.0000E-04        1       52  1.3120000E-002 -5.4210109E-020 -3.6000000E-003  2.0710237E-004  6.1395233E-002 -6.1514275E-004  3.4082892E-004  1.2582136E-003 -9.5544952E-004 
  3.0000E-04        1       53  1.2000000E-002  0.0000000E+000 -4.8000000E-003 -1.0193396E-003  5.3670228E-002  1.2857492E-004 -1.5942600E-003 -2.7694133E-003  2.1507341E-004 
  3.0000E-04        1       54  1.2080000E-002 -1.3552527E-020 -4.8000000E-003 -1.0193396E-003  5.4135187E-002  1.2815791E-004 -1.5942600E-003 -2.6189880E-003  2.1495432E-004 
  3.0000E-04        1       55  1.2000000E-002  0.0000000E+000 -4.4000000E-003 -1.0172546E-003  5.3669238E-002  1.2857492E-004 -1.5936645E-003 -2.7720336E-003  2.1507341E-004 
